stock_code,market_id,revenue,total_net_sales_qty,mean_net_sales_qty,std_net_sales_qty,active_days,value_share,cumulative_share,abc_segment,coefficient_of_variation,xyz_segment,abc_xyz_segment
22858,Germany,138.6,84,16.8,17.69745744450315,5,7.186094229000945e-06,0.9921970548643299,C,1.0534200859823304,Z,CZ
22956,France,138.6,66,22.0,22.715633383201094,3,7.186094229000945e-06,0.9922186131470169,C,1.0325287901455042,Z,CZ
22330,United Kingdom,138.45,210,11.666666666666666,43.29651527887801,18,7.17831707074445e-06,0.9922401558753874,C,3.711129881046687,Z,CZ
90040D,United Kingdom,138.37,22,0.9565217391304348,4.016763292973418,23,7.174169253007654e-06,0.9922473300446404,C,4.199343442654028,Z,CZ
85173,Netherlands,137.70000000000002,150,75.0,97.58073580374356,2,7.139431279461979e-06,0.9923547554131601,C,1.3010764773832475,Z,CZ
21112,Netherlands,137.7,102,51.0,63.63961030678928,2,7.139431279461977e-06,0.9923690342757191,C,1.2478354962115545,Z,CZ
21098,France,137.5,110,18.333333333333332,26.553091470988207,6,7.1290617351199855e-06,0.9923904422000133,C,1.448350443872084,Z,CZ
21211,Netherlands,137.4,108,54.0,59.39696961966999,2,7.123876962948989e-06,0.9924545964969487,C,1.0999438818457405,Z,CZ
84558a,United Kingdom,136.99,23,1.7692307692307692,1.9215378456610457,13,7.102619397047904e-06,0.9925043801608575,C,1.0860866084171128,Z,CZ
23110,Germany,136.7,26,5.2,6.099180272790763,5,7.087583557752014e-06,0.9925256610582333,C,1.1729192832289927,Z,CZ
35824P,United Kingdom,136.44,298,74.5,143.92011673147016,4,7.074103150107424e-06,0.9925752010378498,C,1.931813647402284,Z,CZ
77079,United Kingdom,135.68,111,7.4,7.917431040793111,15,7.034698881607852e-06,0.9927866832284098,C,1.0699231136206906,Z,CZ
90214E,United Kingdom,135.63,141,2.389830508474576,3.0400598289969185,59,7.032106495522353e-06,0.9928077847326686,C,1.2720817724171505,Z,CZ
84549,United Kingdom,135.62,74,4.933333333333334,6.0764964843081675,15,7.031588018305254e-06,0.9928148163206869,C,1.2317222603327367,Z,CZ
47580,Portugal,135.6,62,20.666666666666668,25.403411844343534,3,7.030551063871054e-06,0.9928218468717508,C,1.229197347306945,Z,CZ
23480,Switzerland,135.0,36,9.0,10.0,4,6.9994424308450765e-06,0.9928779855109096,C,1.1111111111111112,Z,CZ
21947,France,135.0,108,36.0,41.569219381653056,3,6.9994424308450765e-06,0.9928919843957713,C,1.1547005383792515,Z,CZ
84978,Australia,135.0,108,12.0,19.8997487421324,9,6.9994424308450765e-06,0.9930179743595271,C,1.6583123951777,Z,CZ
72134,United Kingdom,134.81,338,13.0,23.14476182638309,26,6.989591363720183e-06,0.9930249639508908,C,1.7803662943371608,Z,CZ
21917,Netherlands,134.76000000000002,362,72.4,120.89995864349996,5,6.986998977634686e-06,0.9930319509498684,C,1.6698889315400545,Z,CZ
16020C,United Kingdom,134.5,120,3.2432432432432434,8.193511678983171,37,6.973518569990094e-06,0.9930459083565528,C,2.5263327676864775,Z,CZ
22879,United Kingdom,134.4,82,4.1,7.677033418271875,20,6.968333797819098e-06,0.9930737848026076,C,1.8724471751882623,Z,CZ
22857,Switzerland,134.28,180,45.0,66.0,4,6.962112071213903e-06,0.9930807469146787,C,1.4666666666666666,Z,CZ
22315,Netherlands,134.26,122,30.5,44.992591982829055,4,6.961075116779703e-06,0.9930877079897955,C,1.4751669502566904,Z,CZ
22893,Germany,133.92000000000002,360,120.0,145.98630072715727,3,6.943446891398317e-06,0.993094651436687,C,1.2165525060596438,Z,CZ
84555A,United Kingdom,133.85000000000002,27,1.5,6.1953492993677495,18,6.939817550878619e-06,0.9931015912542378,C,4.130232866245167,Z,CZ
90093,United Kingdom,133.85,171,8.142857142857142,10.622079430533903,21,6.939817550878618e-06,0.9931085310717886,C,1.3044658949778478,Z,CZ
21484,Switzerland,133.8,44,14.666666666666666,18.475208614068027,3,6.937225164793121e-06,0.9931154682969534,C,1.2596733145955474,Z,CZ
35980C,United Kingdom,133.58,739,26.392857142857142,48.038826338482046,28,6.925818666016929e-06,0.9931709158059815,C,1.8201449762889004,Z,CZ
46137D,United Kingdom,132.75,20,5.0,18.601075237738275,4,6.882785056997659e-06,0.9932468125749293,C,3.720215047547655,Z,CZ
22820,Sweden,132.6,204,102.0,127.27922061357856,2,6.875007898741164e-06,0.9933018344141624,C,1.2478354962115545,Z,CZ
21721,France,132.6,156,22.285714285714285,22.373453657659308,7,6.875007898741164e-06,0.9933155844299599,C,1.0039370231000972,Z,CZ
21313,EIRE,132.39,177,22.125,34.4443132357972,8,6.864119877182071e-06,0.9933567950730839,C,1.5568051180021334,Z,CZ
22314,Norway,132.3,50,25.0,32.526911934581186,2,6.859453582228175e-06,0.9933705139802484,C,1.3010764773832475,Z,CZ
22311,Norway,132.3,50,25.0,32.526911934581186,2,6.859453582228175e-06,0.9933773734338307,C,1.3010764773832475,Z,CZ
22313,Norway,132.3,50,25.0,32.526911934581186,2,6.859453582228175e-06,0.993384232887413,C,1.3010764773832475,Z,CZ
22312,Norway,132.3,50,25.0,32.526911934581186,2,6.859453582228175e-06,0.9933979517945775,C,1.3010764773832475,Z,CZ
22466,Japan,132.29999999999995,80,26.666666666666668,60.71518206621251,3,6.8594535822281726e-06,0.9934048112481597,C,2.2768193274829693,Z,CZ
79191D,United Kingdom,132.01,125,2.314814814814815,3.6540185894234103,54,6.844417742932285e-06,0.9934185068238494,C,1.5785360306309133,Z,CZ
82581,EIRE,132.0,240,21.818181818181817,44.22401651098232,11,6.8438992657151855e-06,0.9934390385216466,C,2.0269340900866895,Z,CZ
22384,RSA,132.0,80,40.0,42.42640687119285,2,6.8438992657151855e-06,0.9934458824209124,C,1.0606601717798214,Z,CZ
85017C,Netherlands,131.88,228,32.57142857142857,49.33848106990845,7,6.83767753910999e-06,0.9934732466114765,C,1.5147779275849085,Z,CZ
85232D,Norway,131.7,30,10.0,12.12435565298214,3,6.828344949202196e-06,0.9935142260137617,C,1.2124355652982142,Z,CZ
23454,EIRE,131.5,34,8.5,11.120551545074852,4,6.817975404860204e-06,0.9935415181359927,C,1.308300181773512,Z,CZ
72133,United Kingdom,131.38,116,3.7419354838709675,4.3891361483818505,31,6.811753678255008e-06,0.9935619554709362,C,1.17295879827446,Z,CZ
22315,Germany,131.25,105,26.25,27.64507189355817,4,6.805013474432713e-06,0.9935687604844106,C,1.0531455959450733,Z,CZ
17011D,United Kingdom,131.2,189,37.8,86.22470643614857,5,6.802421088347215e-06,0.9935755629054989,C,2.2810768898452003,Z,CZ
21918,Australia,131.04,312,104.0,159.79987484350542,3,6.794125452873621e-06,0.9936095423468759,C,1.5365372581106291,Z,CZ
16161P,EIRE,131.0,350,50.0,66.14378277661477,7,6.792051544005222e-06,0.9936231264499639,C,1.3228756555322954,Z,CZ
21837,Germany,130.9,22,7.333333333333333,8.621678104251709,3,6.786866771834226e-06,0.9936367043313252,C,1.1756833778525058,Z,CZ
22888,United Kingdom,130.82999999999998,79,3.761904761904762,7.4559021044053555,21,6.7832374313145275e-06,0.9936570613023001,C,1.9819486606647148,Z,CZ
47590A,Sweden,130.8,24,12.0,12.727922061357855,2,6.7816819996632304e-06,0.9936841880302987,C,1.0606601717798212,Z,CZ
21652,EIRE,130.5,78,19.5,20.42057785666214,4,6.766127683150241e-06,0.9937451790977321,C,1.0472091208544687,Z,CZ
22131,Australia,130.5,78,39.0,46.66904755831214,2,6.766127683150241e-06,0.9937519452254152,C,1.1966422450849266,Z,CZ
23285,France,130.32,168,18.666666666666668,29.120439557122072,9,6.756795093242446e-06,0.9937722202769899,C,1.560023547702968,Z,CZ
23353,France,130.31,157,19.625,22.038521469722703,8,6.756276616025347e-06,0.9937789765536059,C,1.1229819857183543,Z,CZ
84925E,United Kingdom,130.05,58,19.333333333333332,30.892285984260432,3,6.742796208380757e-06,0.9937992127193893,C,1.59787686125485,Z,CZ
22582,Switzerland,130.04999999999998,51,17.0,17.05872210923198,3,6.742796208380756e-06,0.9938059555155977,C,1.0034542417195282,Z,CZ
20961,France,130.0,104,17.333333333333332,19.012276735485067,6,6.740203822295259e-06,0.9938329168493641,C,1.0968621193549077,Z,CZ
20899,United Kingdom,129.8,48,3.6923076923076925,3.8597196656539574,13,6.729834277953267e-06,0.993859867295109,C,1.04534074278128,Z,CZ
21977,Finland,129.6,264,44.0,48.98979485566356,6,6.719464733611273e-06,0.9938867762626765,C,1.1134044285378082,Z,CZ
37471,United Kingdom,129.45000000000002,598,54.36363636363637,211.71503145845486,11,6.71168757535478e-06,0.9939338011093131,C,3.8944236555903067,Z,CZ
84886,United Kingdom,129.35,17,1.4166666666666667,4.166060561977059,12,6.706502803183782e-06,0.9939472141149195,C,2.9407486319838063,Z,CZ
10080,United Kingdom,129.29,597,21.321428571428573,36.359372495327364,28,6.703391939881184e-06,0.9939673279200797,C,1.7052972024609148,Z,CZ
85160a,United Kingdom,129.04,8,2.6666666666666665,2.8867513459481287,3,6.690430009453693e-06,0.9939874126905157,C,1.0825317547305484,Z,CZ
16054,United Kingdom,128.76,958,29.03030303030303,39.528854056629356,33,6.675912647374903e-06,0.9940341767431119,C,1.361641110510197,Z,CZ
23146,EIRE,128.57999999999998,42,8.4,8.763560920082657,5,6.66658005746711e-06,0.9940541889267376,C,1.043281061914602,Z,CZ
84559D,United Kingdom,128.41,25,0.7575757575757576,18.673226661169036,33,6.657765944776417e-06,0.9940675060140588,C,24.64865919274313,Z,CZ
20751,Netherlands,127.98,75,25.0,40.70626487409524,3,6.635471424441133e-06,0.9940807862894976,C,1.6282505949638095,Z,CZ
85227,EIRE,127.8,180,36.0,47.24404724407086,5,6.6261388345333385e-06,0.9941139221684423,C,1.3123346456686351,Z,CZ
84706F,United Kingdom,127.75,12,0.7058823529411765,3.704131238940397,17,6.623546448447841e-06,0.9941205457148907,C,5.247519255165562,Z,CZ
21720,France,127.5,150,18.75,21.61844450595701,8,6.61058451802035e-06,0.9941536245613416,C,1.152983706984374,Z,CZ
21340,EIRE,127.5,10,1.6666666666666667,2.943920288775949,6,6.61058451802035e-06,0.9941734563148956,C,1.7663521732655691,Z,CZ
21936,Japan,127.5,50,16.666666666666668,28.867513459481287,3,6.61058451802035e-06,0.9941932880684496,C,1.7320508075688772,Z,CZ
22826,Cyprus,127.5,1,0.5,2.1213203435596424,2,6.61058451802035e-06,0.9942131198220037,C,4.242640687119285,Z,CZ
22944,Netherlands,127.32,300,60.0,217.66028576660466,5,6.601251928112556e-06,0.9942329318734234,C,3.627671429443411,Z,CZ
20750,Austria,127.2,16,2.6666666666666665,3.265986323710904,6,6.595030201507361e-06,0.9942461219338264,C,1.2247448713915892,Z,CZ
85018C,United Kingdom,127.2,47,5.875,9.948976975405202,8,6.595030201507361e-06,0.994265907024431,C,1.6934428894306728,Z,CZ
16168S,United Kingdom,126.82999999999998,852,85.2,292.3573916364087,10,6.575846544474674e-06,0.994318616973753,C,3.4314247844648906,Z,CZ
84367,United Kingdom,126.30000000000001,50,5.555555555555555,12.06348945279838,9,6.548367251968394e-06,0.9943317230408469,C,2.1714281015037087,Z,CZ
gift_0001_10,United Kingdom,126.21,55,3.9285714285714284,8.147338269589698,14,6.543700957014497e-06,0.9943448125166698,C,2.0738679231682866,Z,CZ
21784,Channel Islands,126.05,15,7.5,12.020815280171307,2,6.535405321540903e-06,0.9943578885120852,C,1.6027753706895076,Z,CZ
22899,Germany,126.00000000000001,60,12.0,13.416407864998739,5,6.532812935455405e-06,0.9943840197638272,C,1.118033988749895,Z,CZ
22737,France,125.4,76,19.0,27.543904346818127,4,6.501704302429427e-06,0.9944884913676416,C,1.4496791761483225,Z,CZ
22274,Netherlands,125.35000000000001,49,24.5,33.23401871576773,2,6.499111916343929e-06,0.9945014901099515,C,1.3564905598272543,Z,CZ
22186,Netherlands,125.35000000000001,49,24.5,33.23401871576773,2,6.499111916343929e-06,0.9945079892218678,C,1.3564905598272543,Z,CZ
82607E,United Kingdom,125.0,46,1.7692307692307692,8.125553235602816,26,6.480965213745441e-06,0.9945663427956978,C,4.5927040027320265,Z,CZ
23494,Germany,124.95,21,3.5,4.324349662087931,6,6.478372827659943e-06,0.9945857779141807,C,1.235528474882266,Z,CZ
22045,EIRE,124.5,325,54.166666666666664,71.44345083117602,6,6.45504135289046e-06,0.994715129165734,C,1.3189560153447881,Z,CZ
20761,Germany,124.4,40,13.333333333333334,16.165807537309522,3,6.449856580719463e-06,0.9947215790223147,C,1.2124355652982142,Z,CZ
81952V,United Kingdom,124.35,416,10.146341463414634,17.214181618087096,41,6.447264194633965e-06,0.9947280262865094,C,1.6965900152441609,Z,CZ
22600,Netherlands,124.08000000000001,168,56.0,76.2102355330306,3,6.433265309772276e-06,0.9947666569870011,C,1.360897063089832,Z,CZ
22602,Germany,124.08000000000001,168,84.0,84.8528137423857,2,6.433265309772276e-06,0.9947730902523109,C,1.0101525445522108,Z,CZ
22156,Netherlands,124.08000000000001,168,56.0,76.2102355330306,3,6.433265309772276e-06,0.9947795235176207,C,1.360897063089832,Z,CZ
22380,Channel Islands,124.0,65,21.666666666666668,24.664414311581236,3,6.4291174920354775e-06,0.9947923843449908,C,1.1383575836114417,Z,CZ
22381,Channel Islands,124.0,65,21.666666666666668,24.664414311581236,3,6.4291174920354775e-06,0.9948052425799749,C,1.1383575836114417,Z,CZ
84247C,United Kingdom,123.90000000000002,64,3.0476190476190474,3.4996598474164666,21,6.423932719864482e-06,0.9948373622435743,C,1.1483258874335283,Z,CZ
21249,EIRE,123.90000000000002,42,7.0,7.014271166700073,6,6.423932719864482e-06,0.9948887537053334,C,1.0020387381000104,Z,CZ
21155,Japan,123.9,59,29.5,43.1335136523794,2,6.423932719864481e-06,0.9949272973016526,C,1.4621530051654033,Z,CZ
23222,France,123.60000000000002,168,56.0,76.2102355330306,3,6.408378403351493e-06,0.9949850582560238,C,1.360897063089832,Z,CZ
22748,Channel Islands,123.6,66,33.0,38.18376618407357,2,6.408378403351492e-06,0.9949914666344272,C,1.1570838237598051,Z,CZ
23225,EIRE,123.6,168,84.0,101.82337649086284,2,6.408378403351492e-06,0.9949978750128305,C,1.212183053462653,Z,CZ
21667,Cyprus,123.6,8,2.6666666666666665,2.8867513459481287,3,6.408378403351492e-06,0.9950042833912339,C,1.0825317547305484,Z,CZ
22745,Channel Islands,123.6,66,33.0,38.18376618407357,2,6.408378403351492e-06,0.9950106917696373,C,1.1570838237598051,Z,CZ
23286,France,123.52,160,20.0,30.83597157310181,8,6.404230585614695e-06,0.9950235043786263,C,1.5417985786550905,Z,CZ
23084,Portugal,123.36,66,22.0,22.715633383201094,3,6.395934950141101e-06,0.9950299003135764,C,1.0325287901455042,Z,CZ
21210,USA,123.24999999999999,85,12.142857142857142,13.716517675520166,7,6.390231700753004e-06,0.9950362905452772,C,1.1295955732781313,Z,CZ
20719,Spain,123.0,160,22.857142857142858,34.01680257083045,7,6.377269770325514e-06,0.9950426678150476,C,1.4882351124738322,Z,CZ
21228,United Kingdom,122.57,72,2.3225806451612905,5.521999014693825,31,6.354975249990229e-06,0.9950744919466331,C,2.37752735354873,Z,CZ
22596,Germany,122.52000000000001,179,44.75,66.9496079152074,4,6.352382863904732e-06,0.9950808443294971,C,1.4960806238035171,Z,CZ
21123,Netherlands,122.5,98,32.666666666666664,35.795716689756794,3,6.351345909470532e-06,0.9951062497131348,C,1.0957872456048,Z,CZ
22937,France,122.39999999999999,48,16.0,17.320508075688775,3,6.346161137299536e-06,0.9953347166988483,C,1.0825317547305484,Z,CZ
35916A,United Kingdom,122.0,114,2.85,5.442237473498261,40,6.325422048615551e-06,0.9954297369814717,C,1.9095570082450037,Z,CZ
22615,Australia,121.92,480,240.0,271.5290039756342,2,6.321274230878753e-06,0.9954423810853651,C,1.131370849898476,Z,CZ
22890,Switzerland,121.9,14,7.0,7.0710678118654755,2,6.320237276444554e-06,0.9954487013226415,C,1.0101525445522108,Z,CZ
22061,Switzerland,121.9,14,7.0,7.0710678118654755,2,6.320237276444554e-06,0.9954550215599179,C,1.0101525445522108,Z,CZ
23508,Sweden,121.80000000000001,290,96.66666666666667,132.7905619136139,3,6.315052504273558e-06,0.9954613366124222,C,1.373695468071868,Z,CZ
35970,France,121.68,72,10.285714285714286,22.373453657659308,7,6.308830777668362e-06,0.9954929056532169,C,2.1751968833835438,Z,CZ
21242,RSA,121.67999999999999,72,24.0,27.712812921102035,3,6.308830777668362e-06,0.99551183214555,C,1.1547005383792515,Z,CZ
22558,Japan,121.49,97,48.5,67.17514421272202,2,6.298979710543469e-06,0.9955496498737652,C,1.3850545198499384,Z,CZ
47518F,United Kingdom,121.46,759,27.107142857142858,38.81899047069644,28,6.29742427889217e-06,0.9955559472980441,C,1.4320576194723325,Z,CZ
35916B,United Kingdom,121.33,112,2.604651162790698,5.26506697322628,43,6.290684075069875e-06,0.9955811214408432,C,2.021409641506518,Z,CZ
84077,Japan,121.25,577,288.5,406.5863991822648,2,6.2865362573330775e-06,0.9955936981426984,C,1.4093116089506579,Z,CZ
84598,Germany,120.96,576,144.0,288.0,4,6.271500418037188e-06,0.9956187888106653,C,2.0,Z,CZ
20974,Germany,120.9,186,26.571428571428573,31.97320306578173,7,6.268389554734591e-06,0.9956689571846689,C,1.2032925884971617,Z,CZ
71496A,United Kingdom,120.73,188,12.533333333333333,25.952887718949135,15,6.259575442043897e-06,0.9956814851496657,C,2.070709126511899,Z,CZ
22835,Switzerland,120.6,28,14.0,14.142135623730951,2,6.252835238221601e-06,0.9957127513997658,C,1.0101525445522108,Z,CZ
23280,France,120.58,158,26.333333333333332,34.834848451897514,6,6.2517982837874025e-06,0.9957190031980496,C,1.3228423462745893,Z,CZ
22046,EIRE,120.5,325,54.166666666666664,71.44345083117602,6,6.247650466050605e-06,0.9957252508485157,C,1.3189560153447881,Z,CZ
22419,EIRE,120.36,308,51.333333333333336,74.16378271546475,6,6.24039178501121e-06,0.9957439839488468,C,1.444749013937625,Z,CZ
22308,Australia,120.3,56,28.0,31.11269837220809,2,6.237280921708613e-06,0.9957564585106903,C,1.1111677990074318,Z,CZ
22254,Germany,120.0,96,6.4,9.75265531608114,15,6.221726605195624e-06,0.9958186819984693,C,1.5238523931376782,Z,CZ
21121,USA,120.0,96,19.2,26.290682760247975,5,6.221726605195624e-06,0.9958684558113113,C,1.3693063937629155,Z,CZ
21123,USA,120.0,96,19.2,26.290682760247975,5,6.221726605195624e-06,0.9959431165305743,C,1.3693063937629155,Z,CZ
79532,United Kingdom,120.0,192,10.666666666666666,21.967891006970095,18,6.221726605195624e-06,0.9960551076094688,C,2.0594897819034466,Z,CZ
22937,Germany,119.85,47,6.714285714285714,7.5875838427939994,7,6.213949446939128e-06,0.9960737593088768,C,1.130065678714,Z,CZ
35609A,United Kingdom,119.55,280,12.727272727272727,23.972567294388448,22,6.1983951304261395e-06,0.9961419935030327,C,1.8835588588448067,Z,CZ
23355,Switzerland,119.39999999999999,28,14.0,14.142135623730951,2,6.190617972169645e-06,0.9962101079289517,C,1.0101525445522108,Z,CZ
23357,Switzerland,119.39999999999999,28,14.0,14.142135623730951,2,6.190617972169645e-06,0.9962286797828681,C,1.0101525445522108,Z,CZ
21781,Channel Islands,119.15,9,3.0,4.58257569495584,3,6.1776560417421544e-06,0.9962657897896818,C,1.5275252316519465,Z,CZ
22941,Australia,119.0,14,7.0,7.0710678118654755,2,6.16987888348566e-06,0.996302812173846,C,1.0101525445522108,Z,CZ
23502,Australia,119.0,112,56.0,62.22539674441618,2,6.16987888348566e-06,0.9963089820527294,C,1.1111677990074318,Z,CZ
22507,Channel Islands,118.8,24,3.4285714285714284,3.59894164336975,7,6.159509339143667e-06,0.9965061371623489,C,1.0496913126495104,Z,CZ
85032B,Netherlands,118.79999999999998,156,52.0,79.67433714816836,3,6.159509339143666e-06,0.9965307751997055,C,1.53219879131093,Z,CZ
47503E,United Kingdom,118.75,60,2.857142857142857,8.278198561799023,21,6.156916953058169e-06,0.9965430916259976,C,2.897369496629658,Z,CZ
23229,Japan,118.65,35,17.5,26.16295090390226,2,6.151732180887173e-06,0.9965554002751316,C,1.495025765937272,Z,CZ
23247,EIRE,118.49,41,8.2,9.338094023943002,5,6.1434365454135785e-06,0.9965738471760387,C,1.1387919541393905,Z,CZ
84247K,United Kingdom,118.43,83,3.1923076923076925,8.957764144111993,26,6.140325682110981e-06,0.9965922691900394,C,2.806046599360383,Z,CZ
20887,United Kingdom,118.39,33,5.5,5.576737397439474,6,6.138251773242582e-06,0.9965984074418126,C,1.0139522540799044,Z,CZ
22222,France,118.35,53,10.6,12.340988615179905,5,6.1361778643741835e-06,0.996604543619677,C,1.1642442089792364,Z,CZ
90139,United Kingdom,118.24000000000001,18,1.2857142857142858,2.3014567770660603,14,6.130474614986088e-06,0.9966106740942919,C,1.7900219377180469,Z,CZ
84510E,United Kingdom,117.77,148,5.285714285714286,18.64255812770805,28,6.106106185782405e-06,0.9966412580283742,C,3.526970456593415,Z,CZ
21232,Spain,117.5,94,7.833333333333333,8.211226608993472,12,6.092107300920715e-06,0.9966778511134028,C,1.048241694765124,Z,CZ
